"Link","Partner Name","Products","Supported Languages","Countries","Specialization","Address","Phone Number","Email","Website"
"https://cloud.google.com/find-a-partner/partner/dxc-technology","DXC Technology","Google Cloud Platform, Professional Services Organization, Google Workspace, and Chrome","Arabic, English, French, German, Hindi, Italian, Portuguese, Spanish, and Urdu","Argentina, Austria, Australia, Belgium, Bulgaria, Bolivia, Brazil, Switzerland, Chile, Colombia, Costa Rica, Czechia, Germany, Denmark, Ecuador, Spain, Finland, France, United Kingdom, Greece, Hong Kong, Honduras, Indonesia, Ireland, Italy, Japan, Cambodia, Liechtenstein, Lithuania, Luxembourg, Mexico, Malaysia, Netherlands, New Zealand, Panama, Peru, Philippines, Poland, Puerto Rico, Portugal, Sweden, Singapore, Thailand, United States, Venezuela, and world","Data Center Modernization - Services, Cloud Migration - Services, SAP on Google Cloud - Services, Infrastructure - Services, and Security - Services","https://maps.google.com/?q=1775%20Tysons%20Blvd%20Washington%20DC%20Virginia%2022102%20US","tel:+1-703-245-9700","mailto:kevin.hillman@dxc.com","https://www.dxc.technology/"
"https://cloud.google.com/find-a-partner/partner/quantiphi-inc","Quantiphi Inc.","Google Cloud Platform, Professional Services Organization, and Google Workspace","English and Hindi","Australia, Canada, Switzerland, Germany, United Kingdom, India, Italy, Netherlands, Singapore, and United States","Marketing Analytics - Services, Data Analytics - Services, Infrastructure - Services, Contact Center AI - Services, and Machine Learning - Services","https://maps.google.com/?q=Suite%20600%2033%20Boston%20Post%20Road%20West%20Marlborough%20Massachusetts%2001752%20US","tel:+91-8147634631","mailto:lavanya.c@quantiphi.com","https://www.quantiphi.com/"
"https://cloud.google.com/find-a-partner/partner/niveus-solutions","Niveus Solutions","Google Cloud Platform, Google Workspace, and Professional Services Organization","English","Bangladesh, India, Japan, Sri Lanka, Malaysia, Singapore, and United States","Infrastructure - Services, Application Development - Services, Data Management - Services, Data Analytics - Services, and Cloud Migration - Services","https://maps.google.com/?q=4th%20Floor,%20Amruth%20Arcade,%20Beside%20Govinda%20Kalyana%20Mantapa,Kinnimulky,%20Udupi%20Karnataka%20576101%20IN","tel:+91 97899994598","mailto:suyog.shetty@niveussolutions.com","https://www.niveussolutions.com/"
"https://cloud.google.com/find-a-partner/partner/pt-cloud-ace-integra","PT Cloud Ace Integra","Google Workspace, Google Cloud Platform, and Google Cloud Training","English, Indonesian, and Japanese","Indonesia","Data Management - Services and Machine Learning - Services","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/tata-consultancy-services","Tata Consultancy Services","Google Cloud Platform, Professional Services Organization, Google Workspace for Education, Google Workspace, and Chrome","English, French, Japanese, Portuguese, and Spanish","Australia, Brazil, Canada, Switzerland, Chile, Colombia, United Kingdom, Hong Kong, India, Mexico, Malaysia, Peru, United States, and South Africa","Machine Learning - Services, Data Management - Services, Cloud Migration - Services, Work Transformation - Enterprise, Data Analytics - Services, Application Development - Services, Infrastructure - Services, DevOps - Services, Security - Services, IoT - Services, Marketing Analytics - Services, Data Center Modernization - Services, and SAP on Google Cloud - Services","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/grid-dynamics-international-inc","Grid Dynamics Holdings, Inc.","Google Cloud Platform","Dutch, English, German, Polish, Spanish, and Ukrainian","Armenia, Canada, United Kingdom, India, Moldova, Mexico, Netherlands, Poland, Serbia, Ukraine, and United States","Data Analytics - Services, Data Management - Services, Marketing Analytics - Services, Machine Learning - Services, Application Development - Services, Infrastructure - Services, and Cloud Migration - Services","https://maps.google.com/?q=5000%20Executive%20Pkwy%20Suite%20520%20San%20Ramon%20California%2094583%20US","tel:+1 6505235000","mailto:info@griddynamics.com","https://www.griddynamics.com/"
"https://cloud.google.com/find-a-partner/partner/springml","SpringML","Google Cloud Platform","English","Canada and United States","Security - Services, Data Management - Services, Data Analytics - Services, Machine Learning - Services, and Application Development - Services","https://maps.google.com/?q=6200%20Stoneridge%20Mall%20Road,%20Suite%20300%20Pleasanton%20California%2094588%20US","tel:+1 800 345-8260","mailto:info@springml.com","https://www.springml.com/"
"https://cloud.google.com/find-a-partner/partner/pythian","Pythian","Google Cloud Platform, Google Workspace, Professional Services Organization, and Chrome","English","Australia, Canada, United Kingdom, and United States","Cloud Migration - Services, Machine Learning - Services, Infrastructure - Services, Data Analytics - Services, and Marketing Analytics - Services","https://maps.google.com/?q=319%20McRae,%20Suite%20700%20Ottawa%20Ontario%20K1Z%200B9%20CA","tel:+1 6138979444","mailto:teamamundson@pythian.com","https://pythian.com/"
"https://cloud.google.com/find-a-partner/partner/cloud-mile-limited","Cloud Mile Limited","Google Workspace, Google Cloud Platform, Chrome, Google Workspace for Education, Google Cloud Training, Professional Services Organization, and Google Maps Platform","Cantonese, English, Malay, Vietnamese, Chinese (China), and Chinese (Taiwan)","China, Hong Kong, Indonesia, Cayman Islands, Macao, Malaysia, Singapore, Taiwan, and Vietnam","Cloud Migration - Services, Infrastructure - Services, Data Analytics - Services, Work Transformation - Enterprise, and Machine Learning - Services","https://maps.google.com/?q=33F,%20No.%20333,%20Section%201,%20Keelung%20Rd,%20Xinyi%20District,%20Xinyi%20Dist.,%20Taipei%20City%20110%20TW","tel:+886 227576077","mailto:service@mile.cloud","https://www.mile.cloud/"
"https://cloud.google.com/find-a-partner/partner/ancoris","Ancoris","Google Cloud Platform, Google Workspace, Professional Services Organization, Google Maps Platform, Chrome, and Google Workspace for Education","English","United Kingdom and Ireland","Work Transformation - SMB, Application Development - Services, Data Analytics - Services, and Machine Learning - Services","https://maps.google.com/?q=Lily%20Hill%20House%20Lily%20Hill%20Road%20Bracknell%20Bracknell%20Forest%20RG12%202SJ%20GB","tel:0845 2626747","mailto:sales@ancoris.com","https://www.ancoris.com/"
"https://cloud.google.com/find-a-partner/partner/cloud-ace-inc","Cloud Ace Inc.","Professional Services Organization, Google Cloud Platform, Google Workspace, Chrome, and Google Cloud Training","English and Japanese","Brazil, China, Germany, Hong Kong, Indonesia, India, Japan, Philippines, Singapore, Thailand, Taiwan, United States, Vietnam, and South Africa","Security - Services, IoT - Services, Infrastructure - Services, Cloud Migration - Services, Data Management - Services, Machine Learning - Services, Data Analytics - Training, Infrastructure - Training, Security - Training, Application Development - Services, and Data Analytics - Services","https://maps.google.com/?q=%E5%A4%A7%E6%89%8B%E7%94%BA1%E4%B8%81%E7%9B%AE7%E7%95%AA2%E5%8F%B7%20%E6%9D%B1%E4%BA%AC%E3%82%B5%E3%83%B3%E3%82%B1%E3%82%A4%E3%83%93%E3%83%AB26%E9%9A%8E%20%E5%8D%83%E4%BB%A3%E7%94%B0%E5%8C%BA%20Tokyo%201000004%20JP","tel:+813-6280-5939","mailto:info@cloud-ace.jp","https://www.cloud-ace.jp/"
"https://cloud.google.com/find-a-partner/partner/netpremacy-cloud-services","Netpremacy Global Services","Google Workspace, Google Cloud Platform, Chrome, and Professional Services Organization","English","United Kingdom","Work Transformation - Enterprise","https://maps.google.com/?q=6%20Wellington%20Place%20Leeds%20LS1%204AP%20GB","tel:+44 1133662008","mailto:info@netpremacy.com","https://www.netpremacy.com/"
"https://cloud.google.com/find-a-partner/partner/accenture","Accenture","Google Workspace, Chrome, Google Cloud Platform, Google Maps Platform, Google Workspace for Education, and Professional Services Organization","Dutch, English, French, German, Italian, Japanese, and Spanish","United Arab Emirates, Argentina, Austria, Australia, Belgium, Brazil, Canada, Switzerland, Chile, China, Costa Rica, Germany, Denmark, Spain, Finland, France, United Kingdom, Hong Kong, Hungary, Ireland, India, Italy, Japan, Luxembourg, Mexico, Malaysia, Netherlands, Norway, New Zealand, Philippines, Poland, Puerto Rico, Portugal, Romania, Russia, Saudi Arabia, Sweden, Singapore, Thailand, Taiwan, United States, South Africa, and world","Cloud Migration - Services, Machine Learning - Services, Data Center Modernization - Services, Application Development - Services, Infrastructure - Services, and Work Transformation - Enterprise","https://maps.google.com/?q=161%20N%20Clark%20St%20Chicago%20Illinois%2060601%20US","tel:+1 3126930161","mailto:googlecloud@accenture.com","https://www.accenture.com/us-en/service-accenture-google-business-group"
"https://cloud.google.com/find-a-partner/partner/isolution","iSolution","Google Cloud Platform, Google Workspace for Education, Google Workspace, and Chrome","Arabic, Bangla, English, French, Hindi, Marathi, Telugu, and Urdu","United Arab Emirates, Afghanistan, Bahrain, Egypt, Jordan, Kuwait, Lebanon, Morocco, Oman, Pakistan, Qatar, and Saudi Arabia","Application Development - Services, Infrastructure - Services, Cloud Migration - Services, Work Transformation - Enterprise, and Work Transformation - SMB","https://maps.google.com/?q=Office-2103,%20HDS%20Business%20center,%20Cluster-%20M%20Jumeirah%20Lake%20Towers%20Dubai%20336232%20AE","tel:%E2%80%8B+971 44 362 680 / +971 52 538 9995","mailto:sales@ismena.com","https://www.ismena.com/"
"https://cloud.google.com/find-a-partner/partner/aliz-tech-kft","Aliz Technologies","Google Cloud Platform, Professional Services Organization, and Google Workspace","Arabic, English, German, Hungarian, Indonesian, Italian, Spanish, and Vietnamese","United Arab Emirates, Austria, Switzerland, Germany, Hungary, Indonesia, Italy, Malaysia, Qatar, Singapore, and Vietnam","Cloud Migration - Services, Infrastructure - Services, Data Analytics - Services, and Machine Learning - Services","https://maps.google.com/?q=Gizella%20%C3%BAt,%2042-44%20Budapest%201143%20HU","tel:+36 703834108","mailto:hello@aliz.ai","https://www.aliz.ai/"
"https://cloud.google.com/find-a-partner/partner/appsbroker-limited","Appsbroker Limited","Google Workspace, Google Cloud Platform, Google Cloud Training, Google Workspace for Education, Chrome, and Professional Services Organization","English, German, and Romanian","Germany, United Kingdom, and Romania","Application Development - Services, Infrastructure - Services, Security - Services, and Cloud Migration - Services","https://maps.google.com/?q=Appsbroker%20House,%20The%20Square%20Swindon%20SN1%203EB%20GB","tel:+44 1793391420","mailto:sales@appsbroker.com","https://www.appsbroker.com/"
"https://cloud.google.com/find-a-partner/partner/s-e-cloud-experts","S&E Cloud Experts","Google Workspace, Chrome, Professional Services Organization, Google Workspace for Education, Google Cloud Platform, and Google Maps Platform","English and French","Belgium, Canada, Switzerland, France, and United States","Work Transformation - SMB","https://maps.google.com/?q=225%20Rue%20Roy%20E,%20#209%20Montr%C3%A9al%20Quebec%20H2W%201M5%20CA","tel:+1 5149162929","mailto:info@secloud.ca","https://www.secloud.ca/"
"https://cloud.google.com/find-a-partner/partner/tim-spa-1","Noovle SpA Società Benefit","Google Workspace, Google Cloud Platform, Professional Services Organization, Google Workspace for Education, Google Maps Platform, and Chrome","English and Italian","Italy","Application Development - Services, Location-Based Services, and Work Transformation - Enterprise","https://maps.google.com/?q=Via%20Gaetano%20Negri,%201%20Milan%2020123%20IT","tel:02 89053350","mailto:info@noovle.com","https://www.noovle.com/it/"
"https://cloud.google.com/find-a-partner/partner/gopomelo","GoPomelo","Google Workspace, Google Cloud Platform, Google Workspace for Education, Chrome, Professional Services Organization, and Google Maps Platform","Cantonese, English, Malay, Thai, Vietnamese, and Chinese (China)","Hong Kong, Indonesia, Cambodia, Laos, Myanmar (Burma), Malaysia, Singapore, Thailand, and Vietnam","Infrastructure - Services, Application Development - Services, Data Analytics - Services, and Work Transformation - Enterprise","https://maps.google.com/?q=6/1%20Campus%20101%20building,%201st%20floor,%20,%20Punnawithi%20Soi%2011,%20Bang%20Chak%20Bangkok%2010260%20TH","tel:+66 20300082","mailto:info@gopomelo.com","http://www.gopomelo.com/"
"https://cloud.google.com/find-a-partner/partner/onix","Onix","Google Workspace, Google Cloud Platform, Chrome, Google Maps Platform, Professional Services Organization, Google Workspace for Education, and Google Cloud Training","English and French","Canada and United States","Application Development - Services, Data Analytics - Services, Location-Based Services, Work Transformation - Enterprise, and Infrastructure - Services","https://maps.google.com/?q=18519%20Detroit%20Avenue%20Lakewood%20Ohio%2044107%20US","tel:+1 8006649638","mailto:marketing@onixnet.com","http://www.onixnet.com/"
"https://cloud.google.com/find-a-partner/partner/pluto-seven-business-solutions-private-limited","Pluto7","Google Cloud Platform and Google Workspace","English","Canada, India, Mexico, Singapore, and United States","Data Management - Services, Data Analytics - Services, Application Development - Services, Machine Learning - Services, and Marketing Analytics - Services","https://maps.google.com/?q=No.%202881,%2014th%20Main,%202nd%20Stage%20Rajajinagar,%20Bangalore%20560010%20India%20Bangalore%20Karnataka%20560010%20IN","tel:+91 9653377511","mailto:sanjay@pluto7.com","https://www.pluto7.com/"
"https://cloud.google.com/find-a-partner/partner/epam-systems-inc","EPAM Systems, Inc.","Google Cloud Platform and Google Workspace","Armenian, Belarusian, Bulgarian, Cantonese, Czech, Dutch, English, French, German, Hungarian, Italian, Japanese, Korean, Polish, Spanish, Swedish, Ukrainian, Chinese (China), and Chinese (Taiwan)","world","Machine Learning - Services, Data Management - Services, and Security - Services","https://maps.google.com/?q=41%20University%20Drive,%20Suite%20202%20Newtown%20Pennsylvania%2018940%20US","tel:+1-267-759-9000","mailto:wfbgcppartnership@epam.com","https://www.epam.com/"
"https://cloud.google.com/find-a-partner/partner/kyndryl","Kyndryl","Google Cloud Platform, Professional Services Organization, Google Workspace, and Chrome","NA","Argentina, Austria, Australia, Belgium, Brazil, Canada, Switzerland, Chile, China, Colombia, Germany, Denmark, Spain, Finland, France, United Kingdom, Ireland, Israel, India, Italy, Japan, Luxembourg, Mexico, Netherlands, Norway, New Zealand, Peru, Poland, Portugal, Sweden, Singapore, Türkiye, and United States","Infrastructure - Services and Cloud Migration - Services","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/hcl-technologies-limited","HCLTech","Google Cloud Platform, Google Workspace, Chrome, and Google Maps Platform","Dutch, English, French, German, Japanese, Norwegian, Portuguese, and Spanish","Austria, Australia, Brazil, Canada, Switzerland, Germany, Denmark, France, United Kingdom, India, Lithuania, Malaysia, Norway, New Zealand, Poland, Sweden, Singapore, and United States","Machine Learning - Services, Cloud Migration - Services, and Data Analytics - Services","https://maps.google.com/?q=330%20Potrero%20Avenue%20Sunnyvale%20California%2094085-4113%20US","tel:408-733-0480","mailto:ankur.kashyap@hcl.com","https://www.hcltech.com/cloud/google-cloud"
"https://cloud.google.com/find-a-partner/partner/cloudbakers","66degrees","Google Workspace, Google Cloud Platform, Chrome, Google Maps Platform, Professional Services Organization, and Google Workspace for Education","English","United States","Infrastructure - Services, Machine Learning - Services, Data Analytics - Services, DevOps - Services, Cloud Migration - Services, and Work Transformation - Enterprise","https://maps.google.com/?q=600%20West%20Van%20Buren%20Street%20Suite%20603%20Chicago%20Illinois%2060607%20US","tel:312.380.6838","mailto:sales-leads@66degrees.com","https://www.cloudbakers.com/?utm_campaign=Google%20Cloud%20Partner%20Directory%20Office%20Link&utm_source=Referral%20URL&utm_medium=Partner%20Directory%20Profile&utm_term=None&utm_content=None"
"https://cloud.google.com/find-a-partner/partner/cognizant","Cognizant","Google Cloud Platform, Google Cloud Training, and Professional Services Organization","Dutch, English, French, German, Hindi, Spanish, and Chinese (China)","Germany, Finland, United Kingdom, Ireland, India, Netherlands, and United States","Infrastructure - Services, Data Analytics - Services, and Application Development - Services","https://maps.google.com/?q=500%20Frank%20W%20Burr%20Boulevard%20Teaneck%20New%20Jersey%2007666%20US","tel:+1 2018010233","mailto:inquiry@cognizant.com","https://www.cognizant.com/"
"https://cloud.google.com/find-a-partner/partner/persistent-systems-inc","Persistent Systems Inc. [US HQ]","Google Cloud Platform, Professional Services Organization, and Google Workspace","English","United States","Infrastructure - Services and Cloud Migration - Services","https://maps.google.com/?q=2055%20Laurelwood%20Road%20Suite%20210%20Santa%20Clara%20California%2095054%20US","tel:+1(646) 920-0850","mailto:grow_gcp@persistent.com","https://www.persistent.com/"
"https://cloud.google.com/find-a-partner/partner/maven-wave","Maven Wave","Google Workspace, Google Cloud Platform, Chrome, Google Workspace for Education, and Professional Services Organization","English","Canada and United States","Data Analytics - Services, Marketing Analytics - Services, Infrastructure - Services, Cloud Migration - Services, Work Transformation - Enterprise, Application Development - Services, Location-Based Services, Machine Learning - Services, and Security - Services","https://maps.google.com/?q=71%20S.%20Wacker%20Drive,%20Suite%202040%20Chicago%20Illinois%2060606%20US","tel:+1 3128784100","mailto:info@mavenwave.com","http://www.mavenwave.com/"
"https://cloud.google.com/find-a-partner/partner/bechtle","Bechtle","Google Cloud Platform, Google Workspace, Google Workspace for Education, and Chrome","English, French, and German","Austria, Switzerland, Germany, Spain, France, United Kingdom, Italy, and Netherlands","Cloud Migration - Services","https://maps.google.com/?q=Bechtle%20Platz%201%20Neckarsulm%20Baden-w%C3%BCrttemberg%2074172%20DE","tel:+49 7132 981 6200","mailto:clouds@bechtle.com","https://www.bechtle.com/"
"https://cloud.google.com/find-a-partner/partner/searce","Searce","Google Workspace, Google Cloud Platform, Chrome, Professional Services Organization, and Google Maps Platform","English, Gujarati, Hindi, Malay, Marathi, Tamil, Telugu, and Chinese (China)","United Kingdom, Indonesia, India, Sri Lanka, Malaysia, Singapore, United States, and world","Infrastructure - Services, Data Analytics - Services, Work Transformation - Enterprise, Work Transformation - SMB, and Cloud Migration - Services","https://maps.google.com/?q=6th%20Floor,%20IT-06,%20Qubix%20Business%20Park%20SEZ,%20Hinjewadi%20Infotech%20Park,%20Phase%201%20Pune%20Maharashtra%20411057%20IN","tel:+91 7021905458","mailto:sales@searce.com","https://www.searce.com/"
"https://cloud.google.com/find-a-partner/partner/slalom","Slalom","Google Cloud Platform, Chrome, and Google Workspace","English, French, German, and Japanese","Australia, Canada, Germany, United Kingdom, Ireland, Japan, Netherlands, New Zealand, and United States","Data Analytics - Services, Infrastructure - Services, Machine Learning - Services, and Cloud Migration - Services","https://maps.google.com/?q=821%202nd%20Ave,%20Suite%201900%20Seattle%20Washington%2098104%20US","tel:+1 2064385700","mailto:google@slalom.com","https://www.slalom.com/locations/seattle"
"https://cloud.google.com/find-a-partner/partner/devoteam","DEVOTEAM G CLOUD","Google Cloud Platform, Google Workspace, Chrome, Google Maps Platform, Google Workspace for Education, Professional Services Organization, and Google Cloud Training","Dutch, English, French, German, Indonesian, Norwegian, Polish, Portuguese, Spanish, and Swedish","Austria, Belgium, Switzerland, Czechia, Germany, Denmark, Spain, France, United Kingdom, Indonesia, Luxembourg, Mexico, Netherlands, Norway, Poland, Portugal, Sweden, Singapore, and Slovakia","Infrastructure - Services, Cloud Migration - Services, Data Analytics - Services, Application Development - Services, Machine Learning - Services, Work Transformation - Enterprise, Infrastructure - Training, and Data Analytics - Training","https://maps.google.com/?q=DEVOTEAM%20G%20CLOUD%20FRANCE%20-%20PARIS%2055%20rue%20Anatole%20France%20LEVALLOIS%20PERRET%20%C3%8Ele-de-france%2092300%20FR","tel:+33 481760180","mailto:commercial@devoteamgcloud.com","https://gcloud.devoteam.com/"
