"Link","Partner Name","Products","Supported Languages","Countries","Specialization","Address","Phone Number","Email","Website"
"https://cloud.google.com/find-a-partner/partner/salskea-oy","Salskea Oy","Google Workspace","English and Finnish","Finland","NA","https://maps.google.com/?q=Hiidenkatu7%20Varsinais-Suomi%2020360%20FI","tel:+358 400484619","mailto:asiakaspalvelu@salskea.fi","https://www.salskea.fi/"
"https://cloud.google.com/find-a-partner/partner/wavemaker-inc","WaveMaker, Inc.","Google Cloud Platform","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/measure","Measure","Google Cloud Platform","English, Portuguese, and Spanish","Argentina, Barbados, Brazil, Canada, Chile, Costa Rica, Dominican Republic, Indonesia, Jamaica, Mexico, Panama, Puerto Rico, El Salvador, United States, and Vietnam","NA","https://maps.google.com/?q=623%20H%20St%20NW%20STE%203%20Washington%20District%20of%20Columbia%2020001%20US","tel:+1 2027933052","mailto:info@measure.com","https://www.measure.com/"
"https://cloud.google.com/find-a-partner/partner/vocus-communications","Vocus Communications","Google Cloud Platform","English","Australia","NA","https://maps.google.com/?q=Level%2010,%20452%20Flinders%20Street%20Melbourne%20Victoria%203000%20AU","tel:1800 031 009","mailto:googlecloud@vocus.com.au","https://www.vocus.com.au/"
"https://cloud.google.com/find-a-partner/partner/infosecurity-compliance-corp","InfoSecurity Compliance Corp","NA","English","United Kingdom, India, and United States","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/tidal-media-inc","Tidal Media Inc","Google Cloud Platform","English, Russian, and Ukrainian","Ukraine and United States","NA","https://maps.google.com/?q=64%20Nelson%20dr%20Churchville%20Pennsylvania%2018966%20US","tel:+12679926000","mailto:support@tidalmediainc.om","http://tidalmediainc.com/"
"https://cloud.google.com/find-a-partner/partner/inventx-ag","Inventx AG","Google Cloud Platform","English and German","Switzerland","NA","https://maps.google.com/?q=Inventx%20AG%20Grabenstrasse%2019%20Chur%207000%20CH","tel:081 287 19 19","mailto:info@inventx.ch","https://www.inventx.ch/"
"https://cloud.google.com/find-a-partner/partner/axway","Axway","Google Cloud Platform","English, French, German, Portuguese, and Spanish","world","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/landis-gyr","Landis+Gyr","Google Cloud Platform","English and German","world","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/data-oculus","Data Oculus","Google Cloud Platform","English","United States","NA","https://maps.google.com/?q=4532%20JACODO%20PLACE%20DUBLIN%20California%2094568%20US","tel:5515804191","mailto:admin@dataoculus.app","https://dataoculus.app/"
"https://cloud.google.com/find-a-partner/partner/posture-interactive","Posture Interactive","Google Workspace","English","United States","NA","https://maps.google.com/?q=101%20Wyoming%20Ave.%20SCRANTON%20Pennsylvania%2018503%20US","tel:5706046217","mailto:tony@getposture.com","https://getposture.com/"
"https://cloud.google.com/find-a-partner/partner/achieve-internet","Achieve Internet","Google Cloud Platform","English","United States","NA","https://maps.google.com/?q=8898%20Navajo%20Rd,%20Suite%20C%20#301%20San%20Diego%20California%2092119%20US","tel:+1 8584535760","mailto:info@achieveinternet.com","https://achieveinternet.com/"
"https://cloud.google.com/find-a-partner/partner/byside-lead-activation","BySide - Lead Activation","Google Cloud Platform","Basque, Catalan, Croatian, Czech, Danish, Dutch, English, French, Galician, German, Hungarian, Indonesian, Italian, Japanese, Korean, Polish, Portuguese, Romanian, Russian, Serbian, Slovenian, Spanish, Swedish, and Ukrainian","Andorra, United Arab Emirates, Albania, Armenia, Angola, Argentina, Austria, Australia, Azerbaijan, Bosnia & Herzegovina, Belgium, Bulgaria, Bolivia, Brazil, Canada, Cape Verde, Switzerland, Chile, China, Colombia, Costa Rica, Cyprus, Czechia, Germany, Denmark, Algeria, Ecuador, Estonia, Egypt, Spain, Finland, Micronesia, France, United Kingdom, Greece, Hong Kong, Croatia, Hungary, Indonesia, Ireland, Israel, India, IR, Iceland, Italy, Japan, South Korea, Kuwait, Liechtenstein, Lithuania, Luxembourg, Latvia, Morocco, Monaco, Moldova, Montenegro, North Macedonia, Myanmar (Burma), Macao, Malta, Mexico, Malaysia, Mozambique, Nicaragua, Netherlands, Norway, New Zealand, Oman, Panama, Peru, Philippines, Pakistan, Poland, Puerto Rico, Portugal, Paraguay, Qatar, Romania, Serbia, Russia, Saudi Arabia, Sweden, Singapore, Slovenia, Slovakia, San Marino, São Tomé & Príncipe, Thailand, Timor-Leste, Tunisia, Türkiye, Taiwan, Ukraine, United States, Uruguay, Venezuela, Vietnam, South Africa, and world","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/mux-inc","Mux, Inc.","Google Cloud Platform","English","United States","NA","https://maps.google.com/?q=50%20Beale%20Street%209th%20Floor%20San%20Francisco%20California%2094105%20US","tel:5555555555","mailto:sales@mux.com","https://mux.com/"
"https://cloud.google.com/find-a-partner/partner/oneflow","Oneflow","Google Workspace","Danish, Dutch, English, Finnish, French, German, Norwegian, and Swedish","Austria, Australia, Belgium, Germany, Denmark, Finland, France, United Kingdom, Croatia, Ireland, Italy, Luxembourg, Netherlands, Norway, New Zealand, Portugal, Sweden, and United States","NA","https://maps.google.com/?q=G%C3%A4vlegatan%2012a%20Stockholm%2011330%20SE","tel:0046851729770","mailto:partner@oneflow.com","https://oneflow.com/"
"https://cloud.google.com/find-a-partner/partner/akasia-cloud","Akasia Cloud","Google Cloud Platform","English","Australia, United Kingdom, India, Mexico, and United States","NA","https://maps.google.com/?q=3310%20Princeton%20Way%20Santa%20Clara%20California%2095051%20US","tel:+1 4086667872","mailto:garima@akasiacloud.com","http://akasiacloud.com/"
"https://cloud.google.com/find-a-partner/partner/innovation-valley","Innovation Valley","NA","English, Hindi, and Urdu","Pakistan","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/piper-learning-inc","Piper Learning, Inc.","Google Cloud Platform","English","United Arab Emirates, Australia, Bermuda, Canada, Switzerland, Costa Rica, Czechia, Germany, Denmark, Fiji, United Kingdom, Greenland, Greece, Guam, Hungary, Italy, Jamaica, Kuwait, St. Lucia, Monaco, St. Martin, Netherlands, Norway, New Zealand, Portugal, Sweden, Tonga, U.S. Outlying Islands, United States, British Virgin Islands, U.S. Virgin Islands, and Samoa","NA","https://maps.google.com/?q=1234%20Indiana%20St.%20San%20Francisco%20California%2094107%20US","tel:5303860621","mailto:chris@playpiper.com","https://www.playpiper.com/"
"https://cloud.google.com/find-a-partner/partner/sitetrax-by-netarus","SiteTrax by Netarus","Google Cloud Platform","English","Australia, Canada, and United States","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/businesscom-consulting-services-limited","BusinessCom Consulting Services Limited","Google Workspace","Danish, English, French, and Swahili","Burundi, Benin, Botswana, Cameroon, Denmark, Ethiopia, Ghana, Kenya, Madagascar, Mali, Malawi, Mozambique, Namibia, Nigeria, Rwanda, Tanzania, Uganda, Zambia, and Zimbabwe","NA","https://maps.google.com/?q=Embankment%20Plaza%2010.th%20floor%20Nairobi%2001000%20KE","tel:+254 788 805 205","mailto:info@businesscom.africa","https://businesscom.africa/"
"https://cloud.google.com/find-a-partner/partner/tigera","Tigera","Google Cloud Platform","English","world","NA","https://maps.google.com/?q=58%20Maiden%20Ln,%205th%20Floor%20San%20Francisco%20California%2094108%20US","tel:(415) 612-9546","mailto:info@tigera.io","https://www.tigera.io/"
"https://cloud.google.com/find-a-partner/partner/crisp","Crisp","Google Cloud Platform","English","United States","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/upskill","TeamViewer","Google Cloud Platform","NA","Austria, Australia, Belgium, Bulgaria, Brazil, Canada, Switzerland, Cyprus, Czechia, Germany, Denmark, Estonia, Spain, Finland, France, United Kingdom, Greenland, Greece, Croatia, Hungary, Indonesia, Ireland, India, Iceland, Italy, Japan, South Korea, Liechtenstein, Lithuania, Luxembourg, Latvia, Malta, Mexico, AN, Netherlands, Norway, New Zealand, Poland, Puerto Rico, Portugal, Romania, Saudi Arabia, Sweden, Singapore, Slovenia, Slovakia, Ukraine, United States, and South Africa","NA","https://maps.google.com/?q=8614%20Westwood%20Center%20Drive%20Suite%20440%20Vienna%20Virginia%2022182%20US","tel:703-436-9283","mailto:info@upskill.io","https://upskill.io/"
"https://cloud.google.com/find-a-partner/partner/gestodasaempresas","GestoDasaEmpresas","Google Cloud Platform","Portuguese","Brazil","NA","https://maps.google.com/?q=Edif%C3%ADcio%20Wtorre%20Na%C3%A7%C3%B5es%20Unidas%20-%20Av.%20das%20Na%C3%A7%C3%B5es%20Unidas,%207815%20-%20Pinheiros,%20%20S%C3%A3o%20Paulo%20-%20SP,%2005425-070%20S%C3%A3o%20Paulo%2005425-070%20BR","tel:+55-11991023331","mailto:roberto.gaziola@gesto.com.br","https://www.gesto.com.br/"
"https://cloud.google.com/find-a-partner/partner/new-edge-labs-inc","New Edge Labs, Inc","Google Cloud Platform","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/theta-technologies-sdn-bhd","Theta Technologies Sdn Bhd","Chrome","English and Malay","Malaysia","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/kitaboo","Kitaboo","Google Cloud Platform","Arabic, English, Norwegian, and Spanish","India and United States","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/metarouter","MetaRouter","Google Cloud Platform","English, Polish, Romanian, Spanish, and Chinese (Taiwan)","United States","NA","https://maps.google.com/?q=3575%20Ringsby%20Court%20#300B%20Denver%20Colorado%2080216%20US","tel:513-313-9085","mailto:tim@metarouter.io","https://www.metarouter.io/"
"https://cloud.google.com/find-a-partner/partner/cloudvision","CLOUDVISION","Google Cloud Platform","English and Italian","Spain, France, and Italy","NA","https://maps.google.com/?q=Via%20Salgari%2017%20Modena%2041123%20IT","tel:+39059821672","mailto:info@cloudvision.glass","https://www.cloudvision.glass/"
"https://cloud.google.com/find-a-partner/partner/catchon-inc","CatchOn, Inc.","Google Workspace","NA","United States","NA","https://maps.google.com/?q=5856%20Sherry%20Lane%20Ste%20#1000%20Dallas%2075225%20US","tel:+1 2142050571","mailto:admin@getcatchon.com","https://getcatchon.com/"
"https://cloud.google.com/find-a-partner/partner/rede-y","Rede Y","Google Workspace","Portuguese","Brazil","NA","https://maps.google.com/?q=Rua%20Comendador%20Eduardo%20Saccab,%20215%20-%20Cj%20304%20S%C3%A3o%20Paulo%20Sao%20paulo%2004601-070%20BR","tel:+5511989419742","mailto:contato@rede-y.com","https://rede-y.com/"
"https://cloud.google.com/find-a-partner/partner/go-box-chrome","Go-Box Chrome","Google Workspace","Danish, Dutch, English, Finnish, French, German, Italian, Japanese, Norwegian, Polish, Portuguese, Spanish, and Swedish","Australia, Belgium, Brazil, Switzerland, Germany, Finland, France, United Kingdom, Japan, Mexico, AN, Netherlands, Norway, New Zealand, Sweden, U.S. Outlying Islands, United States, and U.S. Virgin Islands","NA","https://maps.google.com/?q=1%20BayPort%20Way%20Suite%20300%20Newport%20News%20Virginia%2023606%20US","tel:757-637-6402","mailto:info@go-box.com","https://www.go-box.com/"
"https://cloud.google.com/find-a-partner/partner/datameer-1","Datameer","Google Cloud Platform","English","world","NA","https://maps.google.com/?q=Headquarters%20535%20Mission%20St,%20Suite%202602%20San%20Francisco%20California%2094105%20US","tel:415-817-9558","mailto:sales@datameer.com","https://www.datameer.com/"
"https://cloud.google.com/find-a-partner/partner/b2metric-inc","B2Metric Inc.","Google Cloud Platform","English and Turkish","world","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/magubane-technologies","Magubane Technologies","Google Workspace","English","South Africa","NA","https://maps.google.com/?q=151%20Commissioner%20Street,%20305%20Klamson%20Towers%20Johannesburg%202001%20ZA","tel:+27 113310117","mailto:info@magubanetechnologies.co.za","https://www.magubanetechnologies.co.za/"
"https://cloud.google.com/find-a-partner/partner/idearia-web-agency","Idearia Web Agency","Google Workspace","English and Italian","France, United Kingdom, and Italy","NA","https://maps.google.com/?q=Via%20Tacito%207%20Roma%2000193%20IT","tel:0695944604","mailto:info@idearia.it","https://www.idearia.it/"
"https://cloud.google.com/find-a-partner/partner/pronovix-group","PRONOVIX GROUP","Google Cloud Platform","Dutch, English, French, German, and Hungarian","world","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/hasura","Hasura","Google Cloud Platform","English","United Arab Emirates, Argentina, Austria, Australia, Belgium, Brazil, Canada, Switzerland, Chile, China, Colombia, Costa Rica, Cyprus, Czechia, Germany, Denmark, Ecuador, Egypt, Spain, Finland, France, United Kingdom, Georgia, Ghana, Greece, Hong Kong, Croatia, Hungary, Indonesia, Ireland, Israel, India, Iceland, Italy, Jamaica, Japan, South Korea, Luxembourg, Mexico, Malaysia, Nigeria, Netherlands, Norway, New Zealand, Peru, Papua New Guinea, Philippines, Pakistan, Poland, Portugal, Paraguay, Qatar, Saudi Arabia, Sweden, Singapore, Thailand, Türkiye, Taiwan, United States, Uruguay, South Africa, and world","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/xinabox","XinaBox","Google Cloud Platform","English","world","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/sagence-inc","Sagence, Inc.","Google Cloud Platform","English and Spanish","United States","NA","https://maps.google.com/?q=311%20S%20WACKER%20DR%20SUITE%204920%20CHICAGO%20Illinois%2060606%20US","tel:+1 (312) 635-1280","mailto:sagence@sagenceconsulting.com","https://sagenceconsulting.com/"
"https://cloud.google.com/find-a-partner/partner/xpertech-solutions-inc","Xpertech Solutions Inc","Google Cloud Platform","English","United States","NA","https://maps.google.com/?q=12707%20High%20Bluff%20Drive,%20Suite%20200%20San%20Diego%20California%2092130%20US","tel:858-264-6636","mailto:info@xpertech.io","https://www.xpertech.io/"
"https://cloud.google.com/find-a-partner/partner/jump-computer-srl","Jump Computer SRL","Google Workspace","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/cloud-digital","Cloud Digital","Google Workspace","English and Spanish","United States","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/v2networks","V2Networks","Google Workspace","Spanish","Chile","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/mecer-inter-ed","Mecer Inter-Ed","Google Cloud Training","English","South Africa","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/e-connection-pty-ltd","E Connection Pty Ltd","Google Workspace","English","Australia","NA","https://maps.google.com/?q=PO%20BOX%20102%20South%20Yarra%20Victoria%203141%20AU","tel:+61 390182801","mailto:mail@econnection.com.au","https://www.econnection.com.au/"
"https://cloud.google.com/find-a-partner/partner/logicalcube","LogicalCube","Google Cloud Platform","English","Australia, New Caledonia, New Zealand, Singapore, and Vietnam","NA","https://maps.google.com/?q=Level%205/24%20Campbell%20St%20Haymarket%20Sydney%20New%20South%20Wales%202000%20AU","tel:+ 61 2 7912 1569","mailto:hello@logicalcube.com","https://www.logicalcube.com/"
"https://cloud.google.com/find-a-partner/partner/rational-retention","Rational Retention","Google Cloud Platform","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/gaps-interlinked-com-au","gaps.interlinked.com.au","NA","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/signiant","Signiant","Google Cloud Platform","English, French, German, Greek, Italian, Japanese, Portuguese, and Spanish","United Arab Emirates, Bulgaria, Brazil, Canada, Switzerland, Chile, China, Cyprus, Czechia, Germany, Denmark, Ecuador, Estonia, Egypt, Spain, Finland, Fiji, Micronesia, France, United Kingdom, Georgia, Gibraltar, Greece, Hong Kong, Honduras, Croatia, Hungary, Indonesia, Ireland, Israel, India, Iceland, Italy, Jamaica, Japan, Kenya, South Korea, Lithuania, Luxembourg, Latvia, Morocco, Monaco, Montenegro, Madagascar, Mongolia, Malta, Maldives, Mexico, Malaysia, Nigeria, Netherlands, Norway, Nepal, New Zealand, Oman, Panama, Peru, Papua New Guinea, Philippines, Pakistan, Poland, Portugal, Paraguay, Qatar, Romania, Russia, Saudi Arabia, Sweden, Singapore, Slovenia, Slovakia, Turks & Caicos Islands, Thailand, Türkiye, Trinidad & Tobago, Ukraine, U.S. Outlying Islands, United States, Uruguay, Venezuela, British Virgin Islands, U.S. Virgin Islands, Vietnam, and South Africa","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/known","Known","Google Cloud Platform","English","United States","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/cas-training-s-l","CAS Training","Google Cloud Training","English and Spanish","Spain","NA","https://maps.google.com/?q=Bas%C3%ADlica%2019%20Madrid%2028020%20ES","tel:+34915536162","mailto:info@cas-training.com","https://www.cas-training.com/"
"https://cloud.google.com/find-a-partner/partner/vizru-inc","Vizru Inc","Google Cloud Platform","NA","United Arab Emirates, Argentina, Austria, Australia, Belgium, Bulgaria, Bahrain, Brazil, Canada, Switzerland, Côte d’Ivoire, Colombia, Czechia, Germany, Denmark, Finland, France, United Kingdom, Hong Kong, Croatia, Hungary, Ireland, Israel, Italy, Japan, South Korea, Liechtenstein, Nigeria, Netherlands, Norway, New Zealand, Portugal, Qatar, Saudi Arabia, Sweden, Singapore, Thailand, Taiwan, United States, Vietnam, and South Africa","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/met-duidluck","Met Duidluck","NA","Dutch, English, French, and German","Belgium, Germany, and Netherlands","NA","https://maps.google.com/?q=Loggerweg%204%20Zwolle%208042%20PG%20NL","tel:+31 627119802","mailto:j.hommes@duidluck.nl","https://www.duidluck.nl/"
"https://cloud.google.com/find-a-partner/partner/segments-ai","Segments.ai","Google Cloud Platform","Dutch, English, and French","world","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/bain-public","Bain Public","Google Cloud Platform","English and French","Armenia, Canada, Côte d’Ivoire, France, Cayman Islands, United States, and world","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/ivaldi-aps","IVALDI ApS","NA","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/mark-granath","Mark Granath","Google Workspace","Finnish","Finland","NA","https://maps.google.com/?q=Taivalkunnantie%20901%20Nokia%2037120%20FI","tel:+358 504339000","mailto:mark@granath.fi","https://mark.granath.fi/"
"https://cloud.google.com/find-a-partner/partner/isinet","ISINET","Google Workspace","English and Spanish","Mexico","NA","https://maps.google.com/?q=Avenida%20Universidad%201134,%201er.%20piso,%20Col.%20Xoco,%20Col.%20Xoco%20M%C3%A9xico%2003330%20MX","tel:+52 5584217373","mailto:rbalassa@isinet.mx","https://isinet.mx/"
"https://cloud.google.com/find-a-partner/partner/centricminds","CentricMinds","Google Cloud Platform","English","Australia and United States","NA","https://maps.google.com/?q=PO%20Box%20334%20South%20Melbourne%20Victoria%203205%20AU","tel:1300220191","mailto:contact@centricminds.com","https://www.centricminds.com/"
"https://cloud.google.com/find-a-partner/partner/guardian-angel-pc-support","Guardian Angel PC Support","Google Workspace","English","United Kingdom","NA","https://maps.google.com/?q=54,%20Connaught%20Road,%20Tidworth%20SP9%207GQ%20GB","tel:01980847578","mailto:admin@gacomp.co.uk","https://www.gapcs.co.uk/"
"https://cloud.google.com/find-a-partner/partner/deep-esg","DEEP ESG","Google Cloud Platform","English, Portuguese, and Spanish","Brazil","NA","https://maps.google.com/?q=Rua%20Or%C3%B3s,%20146%20Palmeiras%20de%20S%C3%A3o%20Jos%C3%A9%20S%C3%A3o%20Jos%C3%A9%20dos%20Campos%20Sao%20paulo%2012237-150%20BR","tel:+55 12 3933-1428","mailto:contato@deepesg.com","https://www.deepesg.com/"
"https://cloud.google.com/find-a-partner/partner/optalitix","Optalitix","Google Cloud Platform","English","world","NA","https://maps.google.com/?q=Labs%20Hawley%20Lock%201%20Water%20Lane%20Camden%20Town%20London%20London,%20City%20of%20NW1%208NZ%20GB","tel:02037139585","mailto:info@optalitix.com","https://www.optalitix.com/"
"https://cloud.google.com/find-a-partner/partner/ten-key-labs","Mantle","Google Cloud Platform","English","Canada, United Kingdom, and United States","NA","https://maps.google.com/?q=100%20King%20Street%20West,%201%20First%20Canadian%20Place%20Suite%206200,%20P.%20O.%20Box%2050%20Toronto%20Ontario%20M5X%201B8%20CA","tel:(416) 869-5300","mailto:info@withmantle.com","https://withmantle.com/"
"https://cloud.google.com/find-a-partner/partner/maleta-do-engenheiro","Coordly","Google Workspace","Portuguese","Brazil","NA","https://maps.google.com/?q=Avenida%20T%201%202203%20Goiania%20Taraclia%2074210025%20BR","tel:+556240062626","mailto:romeu@leb.eng.br","https://coordly.co/"
"https://cloud.google.com/find-a-partner/partner/%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%82%BD%E3%83%AB%E3%83%86%E3%82%A3%E3%82%B9%E3%82%BF%E3%83%BC","株式会社ソルティスター","Google Cloud Platform","Japanese","world","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/cb20","cb20","Google Cloud Platform","English","United States","NA","https://maps.google.com/?q=11%20Federal%20Street%20Saratoga%20Springs%20New%20York%2012866%20US","tel:5186698202","mailto:dhansen@cb20.com","https://www.cb20.com/"
"https://cloud.google.com/find-a-partner/partner/cd-informatica-srl","CD Informatica Srl","Google Workspace","English and Italian","Italy","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/digiusher","DIGIUSHER","Google Cloud Platform","English and Hindi","world","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/stripe-inc","Stripe Inc","Google Cloud Platform","Dutch, English, French, German, Indonesian, Italian, Japanese, Portuguese, Spanish, Swedish, and Thai","United Arab Emirates, Austria, Australia, Belgium, Bulgaria, Brazil, Canada, Switzerland, Cyprus, Czechia, Germany, Denmark, Estonia, Spain, Finland, France, United Kingdom, Gibraltar, Greece, Hong Kong, Croatia, Hungary, Indonesia, Ireland, India, Italy, Japan, Liechtenstein, Lithuania, Luxembourg, Latvia, Malta, Mexico, Malaysia, Netherlands, Norway, New Zealand, Philippines, Poland, Portugal, Romania, Sweden, Singapore, Slovenia, Slovakia, Thailand, and United States","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/sdi-presence-llc","SDI Presence LLC","Google Cloud Platform","English","United States","NA","https://maps.google.com/?q=200%20East%20Randolph%20St.%20Suite%203550%20Chicago%20Illinois%2060601%20US","tel:13125807500","mailto:info@sdipresence.com","https://www.sdipresence.com/"
"https://cloud.google.com/find-a-partner/partner/metafused","Metafused","Google Cloud Platform","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/mhp-management-it-beratung-gmbh","MHP Management- & IT-Beratung GmbH","Google Cloud Platform","English and German","Germany","NA","https://maps.google.com/?q=K%C3%B6nigsallee%2049%20Film-%20und%20Medienzentrum%20Ludwigsburg%2071638%20DE","tel:+49 7141 78560","mailto:info@mhp.com","https://www.mhp.com/"
"https://cloud.google.com/find-a-partner/partner/ixl","IXL","Google Workspace","English","Australia, Canada, United Kingdom, Ireland, India, New Zealand, Singapore, United States, and South Africa","NA","https://maps.google.com/?q=777%20Mariners%20Island%20Blvd%20San%20Mateo%20California%2094404%20US","tel:+1 8552556676","mailto:help@ixl.com","https://www.ixl.com/"
