"MAIN STORE LINK","DESIGNER NAME","PRICE RANGE","CATEGORY","WEBSITE","INSTAGRAM URL","STORE 1","STORE 2 ","STORE 3 ","STORE 4 ","STORE 6","STORE 7","IMAGE 1","IMAGE 2","IMAGE 3","IMAGE 4","IMAGE 5","IMAGE 6","IMAGE 7","IMAGE 8","IMAGE 9","IMAGE 10","IMAGE 11"
"https://www.perniaspopupshop.com/designers/a-projekt-by-asmita-kala","A projeKt by Asmita kala",,,,,,,,,,,,,,,,,,,,,
"https://www.perniaspopupshop.com/designers/adah-men","Adah Men",,"Men",,,,,,,,,"https://img.perniaspopupshop.com/catalog/product/a/d/ADMC092114_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADMC092118_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADMC042206_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADMC111906_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADMC092123_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADMC092101_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADMC092116_1.jpg?impolicy=listingimagedesktop",,,,
"https://www.perniaspopupshop.com/designers/assemblage","Assemblage","950-11500","Women",,,,,,,,,"https://img.perniaspopupshop.com/catalog/product/a/s/ASSC052340_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/s/ASSC022328_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/s/ASSC022009_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/s/ASSC022303_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/s/ASSC022322_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/s/ASSC092241_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/s/ASSC092232_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/s/ASSC122194_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/s/ASSC1021437_1.jpg?impolicy=listingimagedesktop",,
"https://www.perniaspopupshop.com/designers/ambush","Ambush",,,,,,,,,,,,,,,,,,,,,
"https://www.perniaspopupshop.com/designers/amrapali-x-crystals-swarovski","Amrapali X Crystals Swarovski",,,,,,,,,,,,,,,,,,,,,
"https://www.perniaspopupshop.com/designers/ashima-leena-x-confluence","Ashima Leena X Confluence",,,,,,,,,,,,,,,,,,,,,
"https://www.perniaspopupshop.com/designers/aroka-men","Aroka men",,,,,,,,,,,,,,,,,,,,,
"https://www.perniaspopupshop.com/designers/anurav-men","Anurav Men",,"Men",,,,,,,,,"https://img.perniaspopupshop.com/catalog/product/a/r/ARVC122014_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/r/ARVC122013_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/r/ARVC122012_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/r/ARVC122035_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/r/ARVC122034_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/r/ARVC122032_1.jpg?impolicy=listingimagedesktop",,,,,
"https://www.perniaspopupshop.com/designers/agape-kids","Agape Kids",,"Kids",,,,,,,,,"https://img.perniaspopupshop.com/catalog/product/a/g/AGKC052012_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/g/AGKC052011_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/g/AGKC052010_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/g/AGKC052007_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/g/AGKC052006_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/g/AGKC052005_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/g/AGKC052004_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/g/AGKC052003_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/g/AGKC052002_2.jpg?impolicy=listingimagedesktop",,
"https://www.perniaspopupshop.com/designers/adara-by-sheytal","Adara by Sheytal","22400-22400","Women",,,,,,,,,"https://img.perniaspopupshop.com/catalog/product/a/b/ABSC092015_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABSC112009_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABSC112008_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABSC112003_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABSC112007_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABSC112006_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABSC112005_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABSC112002_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABSC112001_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABSC122032_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABSC122021_1.jpg?impolicy=listingimagedesktop"
"https://www.perniaspopupshop.com/designers/amrapali-x-confluence","Amrapali x Confluence",,,,,,,,,,,,,,,,,,,,,
"https://www.perniaspopupshop.com/designers/anshika-jain","Anshikaa Jain","26880-275000","Women",,,,,,,,,"https://img.perniaspopupshop.com/catalog/product/a/j/AJAC122035_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/j/AJAC122033_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/j/AJAC122032_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/j/AJAC122031_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/j/AJAC122030_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/j/AJAC122029_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/j/AJAC122028_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/j/AJAC122027_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/j/AJAC122026_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/j/AJAC122025_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/j/AJAC122024_1.jpg?impolicy=listingimagedesktop"
"https://www.perniaspopupshop.com/designers/augustha","Augustha","45920-57570","Women","https://www.facebook.com/augustusdesignhouse/","http://www.augustusdesignhouse.com/","Shantipur, Dibadih, , Ranchi, India, Jharkhand",,,,,,"https://img.perniaspopupshop.com/catalog/product/a/g/AGST122007_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/g/AGST122006_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/g/AGST122005_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/g/AGST122004_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/g/AGST122003_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/g/AGST122002_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/g/AGST122001_1.jpg?impolicy=listingimagedesktop",,,,
"https://www.perniaspopupshop.com/designers/abhishek-gupta","Abhishek Gupta","107940-239940","Women",,"https://www.instagram.com/abhishek1206/?hl=en",,,,,,,"https://img.perniaspopupshop.com/catalog/product/a/b/ABGC102109_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABGC102107_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABGC102106_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABGC102105_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABGC102104_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABGC102103_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABGC102102_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABGC012109_1.JPG?impolicy=detailimage","https://img.perniaspopupshop.com/catalog/product/a/b/ABGC012108_1.JPG?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABGC012107_1.JPG?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABGC012106_1.JPG?impolicy=detailimage"
"https://www.perniaspopupshop.com/designers/abhishek-gupta-men","Abhishek Gupta Men","11950-179940","Men",,,,,,,,,"https://img.perniaspopupshop.com/catalog/product/a/b/ABGM052207_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABGM052206_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/abgm052205_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/abgm052203_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABGM052201_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/abgm042255_1_1.jpg?impolicy=listingimagedesktop",,,,,
"https://www.perniaspopupshop.com/designers/aditya-dugar","aditya dugar",,"Men",,,,,,,,,"https://img.perniaspopupshop.com/catalog/product/a/d/ADDC022129_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADDC022128_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADDC022127_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADDC022123_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADDC022121_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADDC022119_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADDC022117_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADDC022115_1.jpg?impolicy=listingimagedesktop",,,
"https://www.perniaspopupshop.com/designers/ava-design","Ava Designs",,"Women",,,,,,,,,"https://img.perniaspopupshop.com/catalog/product/a/v/AVAC022149_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/v/AVAC022148_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/v/AVAC022147_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/v/AVAC022146_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/v/AVAC022144_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/v/AVAC022142_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/v/AVAC022137_1.jpg?impolicy=listingimagedesktop",,,,
"https://www.perniaspopupshop.com/designers/abir-pal","Abir Pal",,"Women",,,,,,,,,"https://img.perniaspopupshop.com/catalog/product/a/b/ABIC022115_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABIC022114_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABIC022113_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABIC022112_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABIC022110_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABIC022106_1.jpg?impolicy=listingimagedesktop",,,,,
"https://www.perniaspopupshop.com/designers/aqube-by-amber","Aqube by amber","7500-49500","Women",,"https://www.instagram.com/aqubebyamber/?hl=en",,,,,,,"https://img.perniaspopupshop.com/catalog/product/a/q/AQUB042112_1.jpeg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/q/AQUB042113_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/q/AQUB042116_1.jpeg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/q/AQUB042105_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/q/AQUB052268_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/q/AQUB052267_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/q/AQUB052241_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/q/AQUB052240_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/q/AQUB052264_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/q/AQUB042109_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/q/AQUB052227_1.jpg?impolicy=listingimagedesktop"
"https://www.perniaspopupshop.com/designers/aneekha-designs","Aneehka Designs",,"Women","https://www.aneehka.com/","https://www.instagram.com/aneehka/","R2 LG 28 M3M 65th Avenue Golf Course Extn Rd. Gurgaon",,,,,,"https://img.perniaspopupshop.com/catalog/product/a/k/AKDC012116_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/k/AKDC012114_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/k/AKDC012112_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/k/AKDC012111_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/k/AKDC012106_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/k/AKDC012103_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/k/AKDC012102_1.jpg?impolicy=listingimagedesktop",,,,
"https://www.perniaspopupshop.com/designers/aseem-kapoor","ASEEM KAPOOR","9500-76500","Women",,"https://www.instagram.com/aseemkapoor_official/",,,,,,,"https://img.perniaspopupshop.com/catalog/product/1/0/10th_oct_202283252.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/s/ASEE042307_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/s/ASEE042306_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/s/ASEE042309_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/s/ASEE082323_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/s/ASEE082321_1.jpg?impolicy=listingimagedesktop",,,,,
"https://www.perniaspopupshop.com/designers/agape-men","Agape Men","5200-36000","Men","https://www.facebook.com/agapekolkata/","https://www.instagram.com/agapekolkata/","4b Baman para Lane, Bondel road, Kolkata, India, West Bengal",,,,,,"https://img.perniaspopupshop.com/catalog/product/a/g/AGAP022301_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/g/AGAP012328_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/g/AGAP012327_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/g/AGAP012326_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/g/AGAP012325_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/g/AGAP012324_1.jpg?impolicy=listingimagedesktop",,,,,
"https://www.perniaspopupshop.com/designers/anurav","Anurav",,"Women",,,,,,,,,"https://img.perniaspopupshop.com/catalog/product/a/n/ANUR042115_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ANUR042114_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ANUR042113_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/n/ANUR042103_1.jpg?impolicy=listingimagedesktop",,,,,,,
"https://www.perniaspopupshop.com/designers/aditya-sikand","Aditya Sikand","12400-48600","Women",,"https://www.instagram.com/adityasikand/?hl=en",,,,,,,"https://img.perniaspopupshop.com/catalog/product/a/d/ADIT072322_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADIT072321_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADIT072320_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADIT072319_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADIT072318_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADIT072317_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADIT072316_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADIT072315_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADIT072314_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADIT072312_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADIT072311_1.jpg?impolicy=listingimagedesktop"
"https://www.perniaspopupshop.com/designers/apz","APZ",,"Women","https://l.instagram.com/?u=http%3A%2F%2Fwww.shopapz.com%2F&e=AT1LakjPYML7Ja_dFAsSPK00QcCG9OS8-eNyK9-p4kKBDwYyVdZ32rKzI_1Kl22aWt2vFKjz26HtUa8LczwQfUOXU8QFqrVuGzE374yjE95Kp0jq","https://www.instagram.com/shop.apz/?hl=en",,,,,,,"https://img.perniaspopupshop.com/catalog/product/a/p/APZC052128_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/p/APZC052127_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/p/APZC052126_1.jpeg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/p/APZC052123_1.jpg?impolicy=listingimagedesktop",,,,,,,
"https://www.perniaspopupshop.com/designers/abhiram-das","Abhiram Das",,"Women",,,,,,,,,"https://img.perniaspopupshop.com/catalog/product/a/b/ABRD062164_1.jpeg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABRD062163_1.jpeg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABRD062162_1.jpeg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABRD062152_1.jpeg?impolicy=listingimagedesktop",,,,,,,
"https://www.perniaspopupshop.com/designers/aqube-by-amber-men","Aqube by Amber Men","6000-6000","Men",,"https://www.instagram.com/aqubebyamber/?hl=en",,,,,,,"https://img.perniaspopupshop.com/catalog/product/a/b/abum0621112_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/ABUM082273_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/abum082285_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/abum082298_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/abum0822100_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/b/abum082288_1.jpg?impolicy=listingimagedesktop",,,,,
"https://www.perniaspopupshop.com/designers/adorn-by-nikita-ladiwala","ADORN BY NIKITA LADIWALA",,,,,,,,,,,,,,,,,,,,,
"https://www.perniaspopupshop.com/designers/arohi","AROHI","8475-42375","Women","https://www.facebook.com/ARohiDesignerBoutique/",,,,,,,,"https://img.perniaspopupshop.com/catalog/product/e/k/EKYA122223_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/e/k/EKYA122222_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/e/k/EKYA122221_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/e/k/EKYA122228_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/e/k/EKYA122227_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/e/k/EKYA122226_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/e/k/EKYA122224_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/r/AROH062113_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/r/AROH062107_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/r/AROH062105_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/r/AROH062104_1.jpg?impolicy=listingimagedesktop"
"https://www.perniaspopupshop.com/designers/aman-takyar","AMAN TAKYAR","47500-268800","Women","https://amantakyar.com/","https://www.instagram.com/amantakyar.official/",,,,,,,"https://img.perniaspopupshop.com/catalog/product/a/m/AMAN0822116_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMAN0822126_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMAN0822127_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMAN0822118_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMAN0822124_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMAN112247_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMAN112262_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMAN0822123_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMAN0822132_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMAN0122100_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMAN082189_1.jpg?impolicy=listingimagedesktop"
"https://www.perniaspopupshop.com/designers/advait","Advait","4000-42000","Women","https://advaitindia.com/","https://www.instagram.com/advait_in/?hl=en",,,,,,,"https://img.perniaspopupshop.com/catalog/product/a/d/ADVI012342_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADVI012311_1.png?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADVI052304_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADVI052319_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADVI012385_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADVI012395_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADVI052329_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADVI052321_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADVI052326_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADVI052323_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/d/ADVI052327_1.jpg?impolicy=listingimagedesktop"
"https://www.perniaspopupshop.com/designers/aranyani","Aranyani",,,"https://www.aranyani.com/","https://www.instagram.com/aranyaniatelier/","21 Bruton Street, Mayfair, London W1J 6QD, United Kingdom",,,,,,,,,,,,,,,,
"https://www.perniaspopupshop.com/designers/amama","AMAMA",,"Women","https://www.amama.in/","https://www.instagram.com/amamajewels/","Amama, Shop No. PRO 250, First Floor, DLF Promenade, Plot No 3, Nelson Mandela Marg, Vasant Kunj, New Delhi-110070",,,,,,"https://img.perniaspopupshop.com/catalog/product/a/m/AMAM022227_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMAM022233_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMAM022232_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMAM022229_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMAM022228_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMAM022225_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMAM022224_1.jpg?impolicy=listingimagedesktop",,,,
"https://www.perniaspopupshop.com/designers/aedes-de-venustas-x-scentido","Aedes De Venustas X Scentido",,,,,,,,,,,"https://img.perniaspopupshop.com/catalog/product/a/e/aede072102_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/e/aede072101_1.jpg?impolicy=listingimagedesktop",,,,,,,,,
"https://www.perniaspopupshop.com/designers/ambrosia","Ambrosia","40000-40000","Women","http://ambrosiashines.com/","https://www.instagram.com/ambrosiashines/","W Patel Nagar Rd Patel Nagar, Delhi 110008",,,,,,"https://img.perniaspopupshop.com/catalog/product/a/m/AMBR082111_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMBR082110_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMBR082109_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMBR082108_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMBR082103_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMBR082102_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMBR082101_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMBR082112_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMBR082107_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMBR082106_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/a/m/AMBR082105_1.jpg?impolicy=listingimagedesktop"
